calibrations,residual_count,initial_soc_kwh,final_soc_kwh,calibration_seconds,day_seconds
"[{'theta': array([-8158.51878441]), 'n_active': 1, 'beta1_train': -4009.6019277550536, 'beta0_train': -4197.823552269297, 'beta1_val': -4175.118312625001, 'beta0_val': -4202.400000000001, 'selected_score': -4197.823552269297, 'evaluations': 25, 'seconds': 0.031806900005904026, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5.17647054e+03,  9.50609217e-01]), 'n_active': 2, 'beta1_train': -2464.172594622912, 'beta0_train': -2674.4925380318314, 'beta1_val': -2672.7813230811826, 'beta0_val': -2672.7813230811917, 'selected_score': -2674.4925380318314, 'evaluations': 65, 'seconds': 0.0609802000108175, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([ -359.42329701,    -1.57705054, -1407.4098678 ,     1.80697122]), 'n_active': 4, 'beta1_train': -357.46693743272084, 'beta0_train': -779.340596349669, 'beta1_val': -712.1217839652135, 'beta0_val': -712.1217839652135, 'selected_score': -792.7399421008411, 'evaluations': 185, 'seconds': 0.22096629999578, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,10648.04201814815,1949.7751345203424,0.3137534000125015,0.4541934000008041
"[{'theta': array([-4493.75094826]), 'n_active': 1, 'beta1_train': -4077.5956086676565, 'beta0_train': -4103.146095192212, 'beta1_val': -4105.2, 'beta0_val': -4105.2, 'selected_score': -4103.146095192212, 'evaluations': 20, 'seconds': 0.02741789999708999, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3.62777033e+03, -5.53830214e-01]), 'n_active': 2, 'beta1_train': 2046.106763964834, 'beta0_train': -36.769927098503715, 'beta1_val': 1342.141125067637, 'beta0_val': -2298.9770166624617, 'selected_score': -36.769927098503715, 'evaluations': 55, 'seconds': 0.04181880000396632, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1.59897851e+02,  4.49926030e-01, -6.00096930e+03, -9.91676431e-01]), 'n_active': 4, 'beta1_train': -587.865333580545, 'beta0_train': -807.4605100472971, 'beta1_val': -703.8316009845997, 'beta0_val': -711.5235065108409, 'selected_score': -808.0973270924802, 'evaluations': 185, 'seconds': 0.1582882999937283, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1949.7751345203424,1595.6886748148147,0.2275249999947846,0.347021900000982
"[{'theta': array([-2135.76846505]), 'n_active': 1, 'beta1_train': -4489.467282055772, 'beta0_train': -4508.7065165763315, 'beta1_val': -4510.8, 'beta0_val': -4510.8, 'selected_score': -4508.7065165763315, 'evaluations': 20, 'seconds': 0.027822899995953776, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6.17082954e+03,  2.78809527e-01]), 'n_active': 2, 'beta1_train': -2824.7464037882114, 'beta0_train': -2963.776679317261, 'beta1_val': -3257.8920216695296, 'beta0_val': -3257.8920216695296, 'selected_score': -2963.776679317261, 'evaluations': 95, 'seconds': 0.06760850000136998, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-3.20579181e+03, -1.38608599e+00, -2.10939129e+02,  1.72679709e+00]), 'n_active': 4, 'beta1_train': -641.9807689209239, 'beta0_train': -895.2080209568037, 'beta1_val': -268.8276174825326, 'beta0_val': -558.3966016032659, 'selected_score': -895.8070164271643, 'evaluations': 185, 'seconds': 0.1782690999971237, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1595.6886748148147,1889.7172764814813,0.27370049999444745,0.4247274999943329
"[{'theta': array([-8799.60444326]), 'n_active': 1, 'beta1_train': -4642.777594313866, 'beta0_train': -4661.035787021981, 'beta1_val': -4663.2, 'beta0_val': -4663.2, 'selected_score': -4661.035787021981, 'evaluations': 25, 'seconds': 0.04053130000829697, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1.51270618e+03, -3.48705987e-01]), 'n_active': 2, 'beta1_train': -2438.6664280163086, 'beta0_train': -2501.6396199447045, 'beta1_val': -2574.797352823759, 'beta0_val': -2574.797352823759, 'selected_score': -2501.6396199447045, 'evaluations': 35, 'seconds': 0.03076030001102481, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3.14585858e+02,  6.67991752e-01, -3.64543408e+03,  1.50958536e+00]), 'n_active': 4, 'beta1_train': -411.483242345646, 'beta0_train': -856.1869922181118, 'beta1_val': -763.0492845111291, 'beta0_val': -829.1068628286886, 'selected_score': -865.4888234737845, 'evaluations': 185, 'seconds': 0.15694739999889862, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1889.7172764814813,1834.2019804444392,0.2282390000182204,0.34636690000479575
"[{'theta': array([-5006.99305321]), 'n_active': 1, 'beta1_train': -2531.5811462600127, 'beta0_train': -2586.1601260149555, 'beta1_val': -2589.6, 'beta0_val': -2589.6, 'selected_score': -2586.1601260149555, 'evaluations': 20, 'seconds': 0.03066239999316167, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6.38657634e+03, -4.22889022e-01]), 'n_active': 2, 'beta1_train': -1191.6001041820641, 'beta0_train': -1858.4210867292547, 'beta1_val': -1579.779670606395, 'beta0_val': -2149.2429284920813, 'selected_score': -1858.4210867292547, 'evaluations': 95, 'seconds': 0.06300319998990744, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-4.52014333e+02, -7.91908735e-01, -1.48000786e+03,  1.90339808e+00]), 'n_active': 4, 'beta1_train': 16.513000015949295, 'beta0_train': -430.461639581804, 'beta1_val': 64.66266252685091, 'beta0_val': -456.8508258038273, 'selected_score': -438.0654485145251, 'evaluations': 185, 'seconds': 0.1618424999905983, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1834.2019804444392,1817.4876829629632,0.2555080999736674,0.3763263000000734
"[{'theta': array([-7511.12550208]), 'n_active': 1, 'beta1_train': -2038.1460421277081, 'beta0_train': -2045.2246687472311, 'beta1_val': -2018.6808893786274, 'beta0_val': -2018.6808893786274, 'selected_score': -2045.2246687472311, 'evaluations': 15, 'seconds': 0.02414130000397563, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5.95533011e+03, -1.56759417e+00]), 'n_active': 2, 'beta1_train': -705.0640159716057, 'beta0_train': -2592.45346104544, 'beta1_val': -1131.7455261105765, 'beta0_val': -2722.347953492675, 'selected_score': -2592.45346104544, 'evaluations': 55, 'seconds': 0.06696369999554008, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2.27694621e+02, -8.84732971e-01, -5.37481521e+03, -1.77714854e+00]), 'n_active': 4, 'beta1_train': -479.4909918965505, 'beta0_train': -672.4744308898764, 'beta1_val': -537.3685633565108, 'beta0_val': -677.0549132874297, 'selected_score': -673.5270079793403, 'evaluations': 185, 'seconds': 0.14439040000434034, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1817.4876829629632,2490.4863065296245,0.23549540000385605,0.35409760000766255
"[{'theta': array([-1929.77585382]), 'n_active': 1, 'beta1_train': -2627.3879635173, 'beta0_train': -3289.002396169517, 'beta1_val': -2751.706959482825, 'beta0_val': -3317.027302834059, 'selected_score': -3289.002396169517, 'evaluations': 50, 'seconds': 0.07116310000128578, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-5.5451545e+03,  1.0524369e-01]), 'n_active': 2, 'beta1_train': -1716.8734451630805, 'beta0_train': -3455.568786749712, 'beta1_val': -1939.4611359677901, 'beta0_val': -3112.70958413852, 'selected_score': -3455.568786749712, 'evaluations': 35, 'seconds': 0.03877499999362044, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-7.11743166e+03,  3.75734777e-01, -8.78051888e+03, -1.80055694e+00]), 'n_active': 4, 'beta1_train': -3119.273359959388, 'beta0_train': -3390.542136585298, 'beta1_val': -3322.3554845918525, 'beta0_val': -3322.3554845918525, 'selected_score': -3390.542136585298, 'evaluations': 185, 'seconds': 0.14379360000020824, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2490.4863065296245,8338.299096296296,0.25373169999511447,0.37334829999599606
"[{'theta': array([-1158.19474059]), 'n_active': 1, 'beta1_train': -2681.6262203250158, 'beta0_train': -3555.6253268301493, 'beta1_val': -2671.2101728381667, 'beta0_val': -3469.1960678946502, 'selected_score': -3555.6253268301493, 'evaluations': 15, 'seconds': 0.03125179999915417, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2.36338292e+03, -1.23849863e+00]), 'n_active': 2, 'beta1_train': -2023.9655823338203, 'beta0_train': -2276.0331537274956, 'beta1_val': -2187.8413101337487, 'beta0_val': -2187.8413101337487, 'selected_score': -2276.0331537274956, 'evaluations': 95, 'seconds': 0.08606339999823831, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-3.50035470e+02, -6.55211248e-02, -4.03050671e+03,  1.45301105e+00]), 'n_active': 4, 'beta1_train': -458.1538979954968, 'beta0_train': -788.8991638478237, 'beta1_val': 133.9884496108848, 'beta0_val': -829.6537684283123, 'selected_score': -801.2235508065551, 'evaluations': 185, 'seconds': 0.14454510000359733, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,8338.299096296296,2493.451567478762,0.2618603000009898,0.39714669999375474
"[{'theta': array([-8452.6563798]), 'n_active': 1, 'beta1_train': -3274.453920651654, 'beta0_train': -4082.63955060066, 'beta1_val': -3681.8901886577496, 'beta0_val': -4109.040577143003, 'selected_score': -4082.63955060066, 'evaluations': 25, 'seconds': 0.040589900003396906, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1.76170092e+03, -1.61418276e+00]), 'n_active': 2, 'beta1_train': 1952.8974708710903, 'beta0_train': -1715.6592475394432, 'beta1_val': 1457.1100271171686, 'beta0_val': -2480.890608691119, 'selected_score': -1715.6592475394432, 'evaluations': 35, 'seconds': 0.030973999993875623, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4.95860469e+03, -1.47350612e+00, -2.32372439e+02,  9.77318754e-01]), 'n_active': 4, 'beta1_train': -633.9516592521356, 'beta0_train': -766.5673269031606, 'beta1_val': -729.0941091229422, 'beta0_val': -729.0941091229422, 'selected_score': -767.0733524963466, 'evaluations': 185, 'seconds': 0.15892259999236558, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2493.451567478762,2381.3900290740776,0.2304864999896381,0.38094569998793304
"[{'theta': array([-5461.20946218]), 'n_active': 1, 'beta1_train': -4159.197441012413, 'beta0_train': -4184.542200617284, 'beta1_val': -4186.8, 'beta0_val': -4186.8, 'selected_score': -4184.542200617284, 'evaluations': 20, 'seconds': 0.03336169999965932, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2.54648097e+03, -1.08723312e-01]), 'n_active': 2, 'beta1_train': 1850.7671129687874, 'beta0_train': -2141.139370830129, 'beta1_val': 574.8480754832135, 'beta0_val': -2787.592744883666, 'selected_score': -2141.139370830129, 'evaluations': 55, 'seconds': 0.04129409999586642, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1.06506011e+03,  4.97378165e-02, -3.16854998e+03, -1.40669514e+00]), 'n_active': 4, 'beta1_train': -816.5301401119692, 'beta0_train': -966.4112015968985, 'beta1_val': -1128.401460296065, 'beta0_val': -1128.401460296065, 'selected_score': -966.4112015968985, 'evaluations': 185, 'seconds': 0.1695622999977786, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2381.3900290740776,2681.1032915722567,0.24421809999330435,0.3687896999908844
"[{'theta': array([-7144.83995183]), 'n_active': 1, 'beta1_train': -3939.4464580374656, 'beta0_train': -4078.707792371165, 'beta1_val': -4030.14522624, 'beta0_val': -4096.584765084444, 'selected_score': -4078.707792371165, 'evaluations': 20, 'seconds': 0.04081890000088606, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4.38645832e+03,  9.94199864e-01]), 'n_active': 2, 'beta1_train': -2329.735500588334, 'beta0_train': -2610.981038190808, 'beta1_val': -2604.1132301325397, 'beta0_val': -2604.1132301325397, 'selected_score': -2610.981038190808, 'evaluations': 95, 'seconds': 0.06605209999543149, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-3.62522209e+02, -4.96658045e-01, -3.77817993e+03,  1.87151438e+00]), 'n_active': 4, 'beta1_train': -489.2455732081227, 'beta0_train': -925.5218779491277, 'beta1_val': -416.3414365566915, 'beta0_val': -1090.4334134044454, 'selected_score': -931.7031617868365, 'evaluations': 185, 'seconds': 0.1457347999967169, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2681.1032915722567,2460.34757425926,0.25260579999303445,0.3777714999887394
"[{'theta': array([-3246.40842189]), 'n_active': 1, 'beta1_train': -2725.6520856189227, 'beta0_train': -2851.2063563633747, 'beta1_val': -2518.8527303622022, 'beta0_val': -2781.688424836173, 'selected_score': -2851.2063563633747, 'evaluations': 20, 'seconds': 0.03348399999958929, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5.81526109e+03,  6.81652228e-02]), 'n_active': 2, 'beta1_train': -1672.0113111247792, 'beta0_train': -1888.928555175664, 'beta1_val': -2257.5572166444413, 'beta0_val': -2257.5572166444413, 'selected_score': -1888.928555175664, 'evaluations': 95, 'seconds': 0.07762759999604896, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-2.57344155e+02, -1.04978974e+00, -2.80322384e+03, -4.60924874e-01]), 'n_active': 4, 'beta1_train': 21.794938828815823, 'beta0_train': -418.00727412001413, 'beta1_val': -410.49615082337067, 'beta0_val': -467.92166792310655, 'selected_score': -425.8160325674237, 'evaluations': 185, 'seconds': 0.17942119999497663, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2460.34757425926,1866.303987592594,0.2905327999906149,0.42820099998789374
"[{'theta': array([-3884.59744864]), 'n_active': 1, 'beta1_train': -2236.707698533663, 'beta0_train': -2247.338223416528, 'beta1_val': -2255.973808648561, 'beta0_val': -2255.973808648561, 'selected_score': -2247.338223416528, 'evaluations': 30, 'seconds': 0.05655269999988377, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6.92814995e+03,  7.34792878e-01]), 'n_active': 2, 'beta1_train': -331.09550566951077, 'beta0_train': -2083.855737082579, 'beta1_val': -716.8511939047835, 'beta0_val': -2118.354130550309, 'selected_score': -2083.855737082579, 'evaluations': 95, 'seconds': 0.09284699999261647, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-2.90195385e+02,  1.21231879e+00, -4.04150500e+03, -1.48124117e+00]), 'n_active': 4, 'beta1_train': -184.59354103045143, 'beta0_train': -501.40282635949035, 'beta1_val': -239.13705201475017, 'beta0_val': -494.9550822990963, 'selected_score': -501.6464872492606, 'evaluations': 185, 'seconds': 0.1714328999951249, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1866.303987592594,1960.607579741839,0.32083259998762514,0.46032779999950435
