calibrations,residual_count,initial_soc_kwh,final_soc_kwh,calibration_seconds,day_seconds
"[{'theta': array([-8648.33888819]), 'n_active': 1, 'beta1_train': -2047.8035146396617, 'beta0_train': -2384.1504169352847, 'beta1_val': -2127.259076438494, 'beta0_val': -2367.8889314370376, 'selected_score': -2384.1504169352847, 'evaluations': 20, 'seconds': 0.04225589999987278, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4.35452406e+03, -1.95527629e+00, -1.07041410e+03,  1.44326491e+00,
       -8.40041291e+03,  1.68204719e+00]), 'n_active': 6, 'beta1_train': 4533.629265797506, 'beta0_train': 1185.4682214366505, 'beta1_val': 4185.223707324134, 'beta0_val': 1249.5119497133285, 'selected_score': 1104.3751722078903, 'evaluations': 275, 'seconds': 0.24721050000516698, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2670.547458703702,1681.7402814814807,0.28946640000503976,0.395127700001467
"[{'theta': array([-220.02582311]), 'n_active': 1, 'beta1_train': -1808.7421691864697, 'beta0_train': -1815.9915634043132, 'beta1_val': -1755.0906455706108, 'beta0_val': -1755.0906455706108, 'selected_score': -1815.9915634043132, 'evaluations': 15, 'seconds': 0.030525999987730756, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5.69257876e+03,  1.05839142e+00, -2.42702598e+02,  7.13289579e-01,
       -6.37035771e+03, -1.17841793e+00]), 'n_active': 6, 'beta1_train': 1532.7563802395678, 'beta0_train': -445.4318527745856, 'beta1_val': 1575.9896611966615, 'beta0_val': -408.86418903851916, 'selected_score': -464.3583411257029, 'evaluations': 275, 'seconds': 0.28096459999505896, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1681.7402814814807,1891.0178497305294,0.3114905999827897,0.4055140999989817
"[{'theta': array([-3719.50481934]), 'n_active': 1, 'beta1_train': -3224.5380863732207, 'beta0_train': -3229.272093671683, 'beta1_val': -3170.6908130176557, 'beta0_val': -3181.9062490216065, 'selected_score': -3229.272093671683, 'evaluations': 30, 'seconds': 0.056622399992193095, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-9.29067901e+03, -1.17538277e+00, -3.89362169e+02, -1.26750081e+00,
       -9.40791040e+03,  5.75495665e-01]), 'n_active': 6, 'beta1_train': -2510.857145950488, 'beta0_train': -4470.762980207305, 'beta1_val': -2598.0954851144475, 'beta0_val': -4566.101762362668, 'selected_score': -4482.170487521478, 'evaluations': 275, 'seconds': 0.24496370000997558, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1891.0178497305294,10648.04201814815,0.3015861000021687,0.4111510999937309
"[{'theta': array([-8158.51878441]), 'n_active': 1, 'beta1_train': -4009.6019277550536, 'beta0_train': -4197.823552269297, 'beta1_val': -4175.118312625001, 'beta0_val': -4202.400000000001, 'selected_score': -4197.823552269297, 'evaluations': 25, 'seconds': 0.040844000002834946, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8.56659889e+03,  1.88524779e+00, -9.75799439e+02,  2.64014251e-01,
       -1.12794663e+03,  1.95391637e+00]), 'n_active': 6, 'beta1_train': 500.5339054809247, 'beta0_train': -322.57430418170065, 'beta1_val': 78.21568023352302, 'beta0_val': -668.975377437487, 'selected_score': -381.79279580865347, 'evaluations': 275, 'seconds': 0.26245819999894593, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,10648.04201814815,1824.599072791475,0.3033022000017809,0.3978891000006115
"[{'theta': array([-4493.75094826]), 'n_active': 1, 'beta1_train': -4077.5956086676565, 'beta0_train': -4103.146095192212, 'beta1_val': -4105.2, 'beta0_val': -4105.2, 'selected_score': -4103.146095192212, 'evaluations': 20, 'seconds': 0.03417650000483263, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2.91974161e+03,  1.18704337e+00, -8.42340935e+02,  6.88775429e-03,
       -5.22499323e+03, -1.14373779e+00]), 'n_active': 6, 'beta1_train': 4302.018371347378, 'beta0_train': 1654.8644185628052, 'beta1_val': 3207.5691556249044, 'beta0_val': -742.1508103465858, 'selected_score': 1625.3019851557042, 'evaluations': 275, 'seconds': 0.24244259999250062, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1824.599072791475,1623.7618111111153,0.27661909999733325,0.3751409000105923
"[{'theta': array([-2135.76846505]), 'n_active': 1, 'beta1_train': -4489.467282055772, 'beta0_train': -4508.7065165763315, 'beta1_val': -4510.8, 'beta0_val': -4510.8, 'selected_score': -4508.7065165763315, 'evaluations': 20, 'seconds': 0.03315669999574311, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-9.47276366e+02,  6.74320384e-02, -1.14459136e+03,  1.78663669e+00,
       -5.24987108e+02, -1.12529192e-01]), 'n_active': 6, 'beta1_train': 234.9352643950329, 'beta0_train': -447.67928722974153, 'beta1_val': -682.1207577100005, 'beta0_val': -682.1207577100005, 'selected_score': -512.7678382487981, 'evaluations': 275, 'seconds': 0.24654569999256637, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1623.7618111111153,1974.68166537037,0.2797023999883095,0.3799719999951776
"[{'theta': array([-8799.60444326]), 'n_active': 1, 'beta1_train': -4642.777594313866, 'beta0_train': -4661.035787021981, 'beta1_val': -4663.2, 'beta0_val': -4663.2, 'selected_score': -4661.035787021981, 'evaluations': 25, 'seconds': 0.03773910000745673, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5.56478090e+03,  5.17442728e-01, -7.35772926e+02,  5.47845120e-01,
       -3.88487551e+03, -1.85848249e+00]), 'n_active': 6, 'beta1_train': 383.74064608178253, 'beta0_train': -109.86878200962596, 'beta1_val': -861.1276664724683, 'beta0_val': -861.1276664724683, 'selected_score': -189.1403201029492, 'evaluations': 275, 'seconds': 0.248451199993724, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1974.68166537037,1908.3623594444455,0.28619030000118073,0.3791475000034552
"[{'theta': array([-5006.99305321]), 'n_active': 1, 'beta1_train': -2531.5811462600127, 'beta0_train': -2586.1601260149555, 'beta1_val': -2589.6, 'beta0_val': -2589.6, 'selected_score': -2586.1601260149555, 'evaluations': 20, 'seconds': 0.03398880000167992, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6.30583222e+03, -5.44423280e-01, -1.37648159e+03,  1.76908573e+00,
       -4.52563943e+03, -1.23446542e+00]), 'n_active': 6, 'beta1_train': 1744.6015638562026, 'beta0_train': 414.94612770584484, 'beta1_val': 143.92645439744092, 'beta0_val': -456.82245163827196, 'selected_score': 356.18766630639345, 'evaluations': 275, 'seconds': 0.25226399999519344, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1908.3623594444455,1817.4876829629632,0.28625279999687336,0.3804209000081755
"[{'theta': array([-7511.12550208]), 'n_active': 1, 'beta1_train': -2038.1460421277081, 'beta0_train': -2045.2246687472311, 'beta1_val': -2018.6808893786274, 'beta0_val': -2018.6808893786274, 'selected_score': -2045.2246687472311, 'evaluations': 15, 'seconds': 0.027392899995902553, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8.14148788e+03,  1.55562297e-01, -1.87680256e+02,  1.94352671e-01,
       -9.06310742e+03, -7.47579945e-01]), 'n_active': 6, 'beta1_train': 1560.9838069489956, 'beta0_train': -623.1074450854138, 'beta1_val': 1199.9690578568143, 'beta0_val': -676.110670454321, 'selected_score': -645.0187037678238, 'evaluations': 275, 'seconds': 0.24419090000446886, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1817.4876829629632,2486.9746596296336,0.2715838000003714,0.36061879999761004
"[{'theta': array([-1929.77585382]), 'n_active': 1, 'beta1_train': -2627.387963516739, 'beta0_train': -3289.002396169517, 'beta1_val': -2751.7069594828235, 'beta0_val': -3317.0273028340584, 'selected_score': -3289.002396169517, 'evaluations': 50, 'seconds': 0.0696347000048263, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-7.30751736e+03,  1.86305703e+00, -4.26490473e+02, -5.12334427e-01,
       -4.35804613e+03,  8.84601323e-01]), 'n_active': 6, 'beta1_train': -1174.5136298976736, 'beta0_train': -3372.0498712476133, 'beta1_val': -1807.8532613878738, 'beta0_val': -3322.3554845918525, 'selected_score': -3375.8493304772314, 'evaluations': 275, 'seconds': 0.2495426000095904, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2486.9746596296336,8338.299096296296,0.3191773000144167,0.41998599999351427
"[{'theta': array([-1158.19474059]), 'n_active': 1, 'beta1_train': -2681.6262203250158, 'beta0_train': -3555.6253268301493, 'beta1_val': -2671.2101728381667, 'beta0_val': -3469.1960678946502, 'selected_score': -3555.6253268301493, 'evaluations': 15, 'seconds': 0.037355499996920116, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2.06371963e+03,  5.87931802e-01, -5.78113811e+02,  2.36731158e-01,
       -7.08659653e+03,  1.00004280e+00]), 'n_active': 6, 'beta1_train': 528.5120191190306, 'beta0_train': -224.7004779550759, 'beta1_val': -829.6537684283123, 'beta0_val': -829.6537684283123, 'selected_score': -317.58028232359936, 'evaluations': 275, 'seconds': 0.29446429999370594, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,8338.299096296296,2493.451567478762,0.33181979999062605,0.451883399990038
"[{'theta': array([-8452.6563798]), 'n_active': 1, 'beta1_train': -3274.453920651654, 'beta0_train': -4082.63955060066, 'beta1_val': -3681.8901886577496, 'beta0_val': -4109.040577143003, 'selected_score': -4082.63955060066, 'evaluations': 25, 'seconds': 0.044098999991547316, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-9.07459449e+03,  1.33959234e+00, -7.88323179e+02, -7.52975523e-01,
       -8.36333561e+03, -1.88008129e-01]), 'n_active': 6, 'beta1_train': 4996.910794944443, 'beta0_train': 960.6518513213867, 'beta1_val': 3578.4681087254785, 'beta0_val': -709.1804886803101, 'selected_score': 851.113919109864, 'evaluations': 275, 'seconds': 0.2783445999957621, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2493.451567478762,2381.3900290740776,0.3224435999873094,0.43114800000330433
"[{'theta': array([-5461.20946218]), 'n_active': 1, 'beta1_train': -4159.197441012413, 'beta0_train': -4184.542200617284, 'beta1_val': -4186.8, 'beta0_val': -4186.8, 'selected_score': -4184.542200617284, 'evaluations': 20, 'seconds': 0.04073350000544451, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5.27917834e+03, -1.60773285e+00, -9.12982129e+02,  1.43345134e+00,
       -3.36038761e+03, -1.34625471e+00]), 'n_active': 6, 'beta1_train': 4398.632084572492, 'beta0_train': -82.89179701528859, 'beta1_val': 2555.4835643578285, 'beta0_val': -1119.0148612316652, 'selected_score': -124.26537613811931, 'evaluations': 275, 'seconds': 0.30324199999449775, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2381.3900290740776,2373.7511925493786,0.34397549999994226,0.45189559999562334
"[{'theta': array([-4251.27420561]), 'n_active': 1, 'beta1_train': -3935.353087573726, 'beta0_train': -4070.7442045675884, 'beta1_val': -4030.14522624, 'beta0_val': -4096.584765084445, 'selected_score': -4070.7442045675884, 'evaluations': 50, 'seconds': 0.09207719999540132, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-1.08772196e+03,  1.33477023e+00, -5.81556576e+02,  5.50202507e-01,
       -3.18536195e+03,  1.70270967e+00]), 'n_active': 6, 'beta1_train': 353.55673015236283, 'beta0_train': -350.7884989619263, 'beta1_val': 2026.5153045443856, 'beta0_val': 30.135269147769236, 'selected_score': -438.6997624582685, 'evaluations': 275, 'seconds': 0.2852998000016669, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2373.7511925493786,2460.34757425926,0.3773769999970682,0.5115933000051882
"[{'theta': array([-3246.40842189]), 'n_active': 1, 'beta1_train': -2725.6520856189227, 'beta0_train': -2851.2063563633747, 'beta1_val': -2518.8527303622022, 'beta0_val': -2781.688424836173, 'selected_score': -2851.2063563633747, 'evaluations': 20, 'seconds': 0.04051679999975022, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5.32795241e+03, -5.69576140e-01, -5.04958212e+02, -1.87316809e+00,
       -3.52991921e+02, -7.34015140e-01]), 'n_active': 6, 'beta1_train': 979.855707373396, 'beta0_train': 172.9043443602129, 'beta1_val': -467.92166792310655, 'beta0_val': -467.92166792310655, 'selected_score': 93.53057173175631, 'evaluations': 275, 'seconds': 0.2816519000043627, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2460.34757425926,1866.303987592594,0.3221687000041129,0.4330874000006588
"[{'theta': array([-3884.59744864]), 'n_active': 1, 'beta1_train': -2236.707698533663, 'beta0_train': -2247.338223416528, 'beta1_val': -2255.973808648561, 'beta0_val': -2255.973808648561, 'selected_score': -2247.338223416528, 'evaluations': 30, 'seconds': 0.05589990000589751, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1.31592928e+03,  1.37393897e+00, -1.72484683e+03, -1.08144966e+00,
       -8.73779259e+02, -1.63873758e-02]), 'n_active': 6, 'beta1_train': 1493.4335341758422, 'beta0_train': -362.6240086534981, 'beta1_val': 971.2112134012191, 'beta0_val': -540.8835890728396, 'selected_score': -365.9632046350924, 'evaluations': 275, 'seconds': 0.29919010000594426, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1866.303987592594,2123.8605659044338,0.35509000001184177,0.4715178000042215
"[{'theta': array([-4975.64534801]), 'n_active': 1, 'beta1_train': -3984.400185236697, 'beta0_train': -3993.540792449046, 'beta1_val': -3883.794789721209, 'beta0_val': -3883.794789721209, 'selected_score': -3993.540792449046, 'evaluations': 50, 'seconds': 0.06743819999974221, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-4.49332188e+03,  5.17411570e-01, -3.22772373e+02, -2.21144672e-01,
       -2.07800872e+03,  1.16927729e-01]), 'n_active': 6, 'beta1_train': -450.69621136406596, 'beta0_train': -2470.980200107298, 'beta1_val': -828.667518017709, 'beta0_val': -2615.0998302722937, 'selected_score': -2488.8917725952497, 'evaluations': 275, 'seconds': 0.27107539999997243, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2123.8605659044338,6355.392481481482,0.33851359999971464,0.4371064999868395
